address,address_short,first_seen_hop,incoming_cell_all_dataset,outgoing_cell_all_dataset,net_cell_all_dataset,total_volume_cell,incoming_edges,outgoing_edges,suggested_review,classification_hint,manual_label,manual_class,notes
0x74e13da958c6288138b078b6a94d32d6cf12b661,0x74e13da9...cf12b661,2,12820.40955188,12820.40955188,0.0,25640.81910376,3,2,normal review,manual review,,,
0xd69ddab1d3c869e2567c71e0457663c36e2f183a,0xd69ddab1...6e2f183a,2,18311.54872904,6778.8817395,11532.66698954,25090.430468540002,4,1,normal review,manual review,,,
0xb09a4e1a7afe42f0e41daee80a0946e18cded574,0xb09a4e1a...8cded574,4,14465.76803461,10597.0,3868.76803461,25062.768034610002,3,9,normal review,manual review,,,
0xd117fd3b9b8d08d2b5de6771858e69f3aa32b541,0xd117fd3b...aa32b541,3,12500.0,12500.0,0.0,25000.0,2,1,normal review,manual review,,,
0xc38b1c39ff22cc2ee24d3d5d32f8704268cc4fe4,0xc38b1c39...68cc4fe4,2,12041.60178285,12041.60178285,0.0,24083.2035657,4,3,normal review,manual review,,,
0x881d3a8550be17fe47412c529becf1cf0ce8c56a,0x881d3a85...0ce8c56a,2,12009.01579203,12009.01579203,0.0,24018.03158406,1,1,normal review,manual review,,,
0x2fdc8bb3c218ec81003d57ff06338bf2dd6b74cb,0x2fdc8bb3...dd6b74cb,3,12000.0,12000.0,0.0,24000.0,1,1,normal review,manual review,,,
0xddb3c9cc98e76ff596ff0ba5d0a2afc0b31de335,0xddb3c9cc...b31de335,3,12000.0,12000.0,0.0,24000.0,1,1,normal review,manual review,,,
0x4269d7a3341281361ee401ed57163b953b9780b0,0x4269d7a3...3b9780b0,3,12000.0,12000.0,0.0,24000.0,1,2,normal review,manual review,,,
0x4ace85dbb4770f4d1df53b39abbb4998810b61f8,0x4ace85db...810b61f8,4,12000.0,12000.0,0.0,24000.0,1,1,normal review,manual review,,,
0x8f5d76a5d58360e49cc6477dbbb596de071da58b,0x8f5d76a5...071da58b,4,11887.15,11887.15,0.0,23774.3,1,2,normal review,manual review,,,
0x7f636f161d3151cbf393ae823b2834e95538fe54,0x7f636f16...5538fe54,2,11824.44826489,11824.44826489,0.0,23648.89652978,2,7,normal review,manual review,,,
0x05c1c2cfd71c1c323e80b9d2e83c0b8e6fe961a6,0x05c1c2cf...6fe961a6,2,11810.52182838,11810.52182838,0.0,23621.04365676,2,4,normal review,manual review,,,
0x8d93527c4a2b4f6f095647aba627d1fdf50161b3,0x8d93527c...f50161b3,4,11765.63252966,11765.63252966,0.0,23531.26505932,3,3,normal review,manual review,,,
0x58a716348a73c0d90de739f75adaccf7fa70a4c0,0x58a71634...fa70a4c0,3,11723.15028067,11723.15028067,0.0,23446.30056134,3,1,normal review,manual review,,,
0xcff7911d2ab4b6f3eaa4f7377f9831aeaf78ef98,0xcff7911d...af78ef98,2,11672.20122244,11672.20122244,0.0,23344.40244488,3,2,normal review,manual review,,,
0x38d4364fcb6186e2ac5c29637e424dfad322cfa8,0x38d4364f...d322cfa8,3,11564.30544775,11564.30544775,0.0,23128.6108955,1,3,normal review,manual review,,,
0x5bef0cf02533630265208a58a771b79e17fc9467,0x5bef0cf0...17fc9467,2,11446.98628691,11446.98628691,0.0,22893.97257382,1,9,normal review,manual review,,,
0xb4031fa7097eb922c7af7b8a55150f90aa8e1682,0xb4031fa7...aa8e1682,2,12989.1330395,9899.14235435,3089.99068515,22888.275393850003,4,1,normal review,manual review,,,
0x02ec5d07150c9a9ee740e828d8682d1aaa8d8731,0x02ec5d07...aa8d8731,2,11271.21965235,11271.21965235,0.0,22542.4393047,1,1,normal review,manual review,,,
0x03f911aedc25c770e701b8f563e8102cfacd62c0,0x03f911ae...facd62c0,4,10809.36744736,11709.36744736,-900.0,22518.73489472,7,3,normal review,manual review,,,
0x54cba55fe8800d3909edc988f2c62d3301d116be,0x54cba55f...01d116be,2,11194.15489068,11193.5,0.65489068,22387.65489068,2,1,normal review,manual review,,,
0x0dc49c0aa820558fd38787c9a223f64ba1e80c97,0x0dc49c0a...a1e80c97,3,11103.80426374,11103.80426374,-0.0,22207.60852748,3,2,normal review,manual review,,,
0xd1d8bd78459f29516f213f772ad5d912c4d2bab2,0xd1d8bd78...c4d2bab2,2,16818.91688402,5299.57286736,11519.34401665,22118.48975138,2,2,normal review,manual review,,,
0x3bfe11a419f84a2f658d1ea7fddb2a4027aea4f3,0x3bfe11a4...27aea4f3,3,12091.26374736,10000.0,2091.26374736,22091.26374736,1,2,normal review,manual review,,,
0x1e8ebaa6d9bf90ca2800f97c95afedd6a64c91e2,0x1e8ebaa6...a64c91e2,3,10973.43424563,10973.43424563,0.0,21946.86849126,1,1,normal review,manual review,,,
0x177cdf89c04ee0a9044bd66e805a407712c3c5a8,0x177cdf89...12c3c5a8,3,21928.05229211,0,21928.05229211,21928.05229211,2,0,normal review,manual review,,,
0xf45c92ba0954539b569e3853c073d1ff87f86485,0xf45c92ba...87f86485,2,10960.98716165,10960.98716165,0.0,21921.9743233,2,2,normal review,manual review,,,
0xf306841c2a64a3329ead1c7da59cc61d65bd4b13,0xf306841c...65bd4b13,2,5389.21705367,16359.03151268,-10969.81445901,21748.248566349997,2,4,normal review,manual review,,,
0xc3d54a1ce8ccfc681483adacc99fc747c0cf40ab,0xc3d54a1c...c0cf40ab,2,10853.13313,10853.13313,0.0,21706.26626,2,1,normal review,manual review,,,
0x2a97d0c314d4eb2a5df6e8917a60c7dda49f8cdf,0x2a97d0c3...a49f8cdf,3,10746.18090449,10746.18090449,0.0,21492.36180898,1,1,normal review,manual review,,,
0x4c7cb045fe46023f43233c16cce58d7f5a2ae251,0x4c7cb045...5a2ae251,2,10735.91532714,10735.91532714,0.0,21471.83065428,2,1,normal review,manual review,,,
0x5a27cb199f672af2e99eeae0fa64ede436fcf9b5,0x5a27cb19...36fcf9b5,3,10859.96698086,10611.74845874,248.21852212,21471.715439599997,2,3,normal review,manual review,,,
0x299fbaa72a812b3ce7e26f1cfc8a127acd88dbb6,0x299fbaa7...cd88dbb6,2,10655.75,10655.75,0.0,21311.5,1,2,normal review,manual review,,,
0xf8e2f2d10e6583923b3c41cc5f7140c1e8da578b,0xf8e2f2d1...e8da578b,4,10602.43214626,10602.43214626,0.0,21204.86429252,1,1,normal review,manual review,,,
0x460faf7a23b42ee7cd91a79734eb13b583dab2b8,0x460faf7a...83dab2b8,4,10602.43214626,10602.43214626,-0.0,21204.86429252,2,1,normal review,manual review,,,
0x5e1373af381354982b7ccbdb00d39177d43d5bd2,0x5e1373af...d43d5bd2,1,10599.08313,10599.08313,0.0,21198.16626,1,1,normal review,manual review,,,
0xc8695d154479a2ea6189ea30239fe3a7759b16ac,0xc8695d15...759b16ac,3,10274.53030857,10274.53030857,0.0,20549.06061714,2,2,normal review,manual review,,,
0xa787f09349999a61434cfb75118c6a9d0cac9406,0xa787f093...0cac9406,1,10240.0227,10240.0227,0.0,20480.0454,2,2,normal review,manual review,,,
0x6043128420847cb616718fb9459f3c83407a6445,0x60431284...407a6445,4,10169.20094719,10169.20094719,-0.0,20338.40189438,1,1,normal review,manual review,,,
0xd5ac04b0214fa2dbced03a83406cb4a84265b354,0xd5ac04b0...4265b354,2,10153.00180899,10153.00180899,0.0,20306.00361798,3,4,normal review,manual review,,,
0x4856eb82c57e127cfa0efd2659d7dfd64397f9a2,0x4856eb82...4397f9a2,3,10302.93955188,10000.0,302.93955188,20302.93955188,2,2,normal review,manual review,,,
0xa3febef325da288cafba2b41f85321c031a6dccf,0xa3febef3...31a6dccf,3,10129.56008142,10129.56008142,0.0,20259.12016284,1,2,normal review,manual review,,,
0xab919bb2b28846eb347104b35a1af87416dcd296,0xab919bb2...16dcd296,1,20179.325,0,20179.325,20179.325,1,0,normal review,manual review,,,
0x38c6f9cda6746ac4b431c5d6a5ebc923047da22e,0x38c6f9cd...047da22e,3,10081.23535511,10081.23535511,0.0,20162.47071022,1,1,normal review,manual review,,,
0x53facee52e897740b140f5304e9cd9dc6238d735,0x53facee5...6238d735,2,10058.67853483,10058.67853483,0.0,20117.35706966,6,6,normal review,manual review,,,
0x96aa15604cae743f22a5c9ca5eb10a6112935345,0x96aa1560...12935345,3,20043.19,0,20043.19,20043.19,2,0,normal review,manual review,,,
0xddaa347fd1e7a0fe5fe0320bcda28d8f1cb373a6,0xddaa347f...1cb373a6,3,10017.11783495,10017.11783495,0.0,20034.2356699,1,1,normal review,manual review,,,
0x1f8fff0a7f9822d738fcc6c4a4e76987f3411017,0x1f8fff0a...f3411017,2,10016.5278679,10016.5278679,0.0,20033.0557358,2,1,normal review,manual review,,,
0xf6972e6cd07a564a61d7837f1ba3b1b36c97fcaa,0xf6972e6c...6c97fcaa,3,10016.5278679,10016.5278679,0.0,20033.0557358,1,1,normal review,manual review,,,
0xaac067bc62d5cc31d403a372b905f099a5bd57bb,0xaac067bc...a5bd57bb,5,9981.92,9981.92,0.0,19963.84,2,1,normal review,manual review,,,
0x538ee140dfed884a7482a5441e03b4b1f25b0551,0x538ee140...f25b0551,4,17632.79154111,1729.70645996,15903.08508115,19362.498001070002,2,1,normal review,manual review,,,
0x52534ad21cc07785f548f3685921857e6f2ca296,0x52534ad2...6f2ca296,3,16617.63166196,2617.6,14000.03166196,19235.23166196,1,1,normal review,manual review,,,
0x073197fa2656bdaf1ca018b7b333379683b1d8ad,0x073197fa...83b1d8ad,4,9548.00069154,9548.00069154,0.0,19096.00138308,2,1,normal review,manual review,,,
0x21796ee6f6b4a819a3e5d6b6d9dd2036cc4622bd,0x21796ee6...cc4622bd,2,19019.60037451,0,19019.60037451,19019.60037451,3,0,normal review,manual review,,,
0xe4e1db3d33285ed9982cf0dad68d7ce7feb68662,0xe4e1db3d...feb68662,3,9500.0,9500.0,0.0,19000.0,1,1,normal review,manual review,,,
0x8a3ed39e349db335cd8fcee209cab71f80e91589,0x8a3ed39e...80e91589,2,11939.8787492,7043.1595477,4896.7192015,18983.0382969,2,1,normal review,manual review,,,
0xca2b7f49e3953aafec389714775bdfa0221c8590,0xca2b7f49...221c8590,2,12434.15611307,6433.57189074,6000.58422234,18867.72800381,2,1,normal review,manual review,,,
0xad6fd59ff235afc2b003448691756d27ba14fdfc,0xad6fd59f...ba14fdfc,2,9425.66709729,9425.66709729,0.0,18851.33419458,2,1,normal review,manual review,,,
0xe8a8a327a43ffca48cf460625de125c8b1193165,0xe8a8a327...b1193165,2,9373.40941825,9373.40941825,0.0,18746.8188365,2,3,normal review,manual review,,,
0x4755ff5fbafe4fb26460337ef7e5ee8b349dc3cd,0x4755ff5f...349dc3cd,3,9321.52574068,9321.52574068,0.0,18643.05148136,1,1,normal review,manual review,,,
0xceb940069d71ed33d1a1f1c1f58027eb9f268162,0xceb94006...9f268162,2,9267.24329892,9267.243,0.00029892,18534.48629892,1,1,normal review,manual review,,,
0xeb4af8a64070ef0dea6260e0bf2310748f014d88,0xeb4af8a6...8f014d88,2,9248.66273647,9248.66273647,0.0,18497.32547294,1,3,normal review,manual review,,,
0x54bd28917bd5af029da79adc1e58803460945eb6,0x54bd2891...60945eb6,3,9191.51715322,9191.51715322,0.0,18383.03430644,1,1,normal review,manual review,,,
0xe5969395e9c22a47c13e5675d31659f42695722b,0xe5969395...2695722b,2,9277.20245824,9009.54552047,267.65693777,18286.747978710002,2,2,normal review,manual review,,,
0xe119bbf44a5f9889ff3a1df264c64d5e5769cdd5,0xe119bbf4...5769cdd5,3,9136.04433604,9136.04433604,0.0,18272.08867208,1,1,normal review,manual review,,,
0x0af5d1899db7373606516f572d59c505018b1277,0x0af5d189...018b1277,3,9135.43923303,9135.43923303,0.0,18270.87846606,2,2,normal review,manual review,,,
0xf7625211f078cdd971538e1e5022e3f7741d1e95,0xf7625211...741d1e95,1,9087.125,9087.125,0.0,18174.25,1,1,normal review,manual review,,,
0x7dfb67de8f518b9704791ab357a036932f319e4a,0x7dfb67de...2f319e4a,3,9247.0832382,8787.81501816,459.26822004,18034.89825636,10,3,normal review,manual review,,,
0x968d19cecc99167f6d16dd8a3c9422b66331119f,0x968d19ce...6331119f,2,17958.01358002,0,17958.01358002,17958.01358002,2,0,normal review,manual review,,,
0xac2d38e97281acd16ed74d265cdf30a89ef7c8a9,0xac2d38e9...9ef7c8a9,4,8977.92,8977.92,0.0,17955.84,1,2,normal review,manual review,,,
0x98f604d9b241845c87127c23d9110bd2c88f3f2b,0x98f604d9...c88f3f2b,1,8957.5,8957.5,0.0,17915.0,1,1,normal review,manual review,,,
0xff35f91b9a1df069846977fc0f459b340589bc24,0xff35f91b...0589bc24,2,8957.5,8957.5,0.0,17915.0,1,1,normal review,manual review,,,
0x80fdc30d21a672eef723b809ed4ba7c91728d421,0x80fdc30d...1728d421,3,10049.67127596,7845.49716568,2204.17411029,17895.16844164,4,3,normal review,manual review,,,
0xce66c6a88bd7bec215aa04fda4cf7c81055521d0,0xce66c6a8...055521d0,3,8876.68718475,8876.68718475,0.0,17753.3743695,1,2,normal review,manual review,,,
0x5cdd2e9b7ced7bb9c7d8a43ca7ba0925370aecb2,0x5cdd2e9b...370aecb2,4,17685.97415788,0,17685.97415788,17685.97415788,1,0,normal review,manual review,,,
0xd87327d3c867aefeb1fe633264eae65fa80967f4,0xd87327d3...a80967f4,3,8827.5,8827.5,0.0,17655.0,2,1,normal review,manual review,,,
0x2b99842c8f402d8196823dd77be140de0f421169,0x2b99842c...0f421169,3,14553.55106777,2800.0,11753.55106777,17353.55106777,1,2,normal review,manual review,,,
0xd1fdf0144be118c30a53e1d08cc1e61d600e508e,0xd1fdf014...600e508e,2,8566.19580985,8566.19580985,0.0,17132.3916197,1,1,normal review,manual review,,,
0x1b27bb09a20bcd4a877b084a692a99e10ab39030,0x1b27bb09...0ab39030,2,8422.66429628,8422.66429628,0.0,16845.32859256,3,2,normal review,manual review,,,
0x89e41a606d7c61a58b68e258e45865e30b436cae,0x89e41a60...0b436cae,2,8371.24537222,8371.24537222,0.0,16742.49074444,2,3,normal review,manual review,,,
0xb69809ce7ffa2b894b53ba4fbe160fe1d5856ac5,0xb69809ce...d5856ac5,2,8299.6503946,8299.6503946,0.0,16599.3007892,1,1,normal review,manual review,,,
0xface1629e14bfa219ed4210149df04f1c99ca22d,0xface1629...c99ca22d,2,8273.76603394,8273.76603394,0.0,16547.53206788,5,5,normal review,manual review,,,
0xcadd780bf2f3ecf9132f5ac30fd288d13af9472c,0xcadd780b...3af9472c,2,8193.24188214,8193.24188214,0.0,16386.48376428,4,2,normal review,manual review,,,
0xd39bece75d07a464257ccd43edafa161dae34818,0xd39bece7...dae34818,2,8133.8858044,8133.8858044,0.0,16267.7716088,3,6,normal review,manual review,,,
0xf0c6941818b8e03c56f8cb315591b332b53ae2ee,0xf0c69418...b53ae2ee,2,8113.94031238,8113.9403123,9e-08,16227.880624680001,2,2,normal review,manual review,,,
0xc8d7a044081304373e5711a0673ec6af890b71d7,0xc8d7a044...890b71d7,2,8062.9326816,8062.93,0.0026816,16125.8626816,1,1,normal review,manual review,,,
0x5d1a205e5bbea3576fb77d3706eee330885a33a2,0x5d1a205e...885a33a2,3,8109.13246479,8009.0,100.13246479,16118.13246479,4,2,normal review,manual review,,,
0xdecf04ca46d287b3cb99692ad512e568ba276140,0xdecf04ca...ba276140,4,8000.0,8000.0,0.0,16000.0,1,2,normal review,manual review,,,
0x76f1411dd607d0d822ee939badd960e8bde566f5,0x76f1411d...bde566f5,2,9081.59142373,6896.10791759,2185.48350614,15977.69934132,5,3,normal review,manual review,,,
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000...2d935e7d,2,7934.12172126,7934.12172126,0.0,15868.24344252,2,2,normal review,manual review,,,
0xbf1eb40d91f9c750a6945afcee66b3e52aeb25aa,0xbf1eb40d...2aeb25aa,2,9608.23084096,6176.72182611,3431.50901485,15784.95266707,1,1,normal review,manual review,,,
0x6d78fdfcbc8c80e2eb677b6f66384614a49af9b5,0x6d78fdfc...a49af9b5,2,7848.6490657,7848.6490657,0.0,15697.2981314,3,2,normal review,manual review,,,
0x7dbd7abab1d37bb231d20e83da446350eb9e5001,0x7dbd7aba...eb9e5001,2,5041.53785182,10581.45562133,-5539.91776951,15622.99347315,3,3,normal review,manual review,,,
0x70844da9b4c39b9a49bd3cc799fcf6376a576ccf,0x70844da9...6a576ccf,3,7811.23834259,7811.23834259,0.0,15622.47668518,2,2,normal review,manual review,,,
0xa4adf2f3e8ef8b62722802d3ac22931f67d7b99d,0xa4adf2f3...67d7b99d,4,7784.30561848,7784.30561848,0.0,15568.61123696,1,1,normal review,manual review,,,
0x8e50323b1695531a60d43df3c0a870f3eb008fcc,0x8e50323b...eb008fcc,2,9521.99780302,6004.43766493,3517.56013809,15526.43546795,3,1,normal review,manual review,,,
0x67938c1a255ddf50c7621788bbbc02c0cbbe95fb,0x67938c1a...cbbe95fb,2,7749.49053007,7749.49053007,0.0,15498.98106014,2,1,normal review,manual review,,,
0xc809d141f8d66512d59063dc1e6b10dc8380a54c,0xc809d141...8380a54c,2,8093.52545453,7373.93644259,719.58901195,15467.46189712,1,2,normal review,manual review,,,
0xbb49ddaa840275ec3def000281217bd8f7e429e1,0xbb49ddaa...f7e429e1,3,7636.76652534,7636.76652534,0.0,15273.53305068,1,1,normal review,manual review,,,
0x1a4d0ae51aa60cf36305f8d5bcb9c2c0fef0f4a3,0x1a4d0ae5...fef0f4a3,2,7557.16747817,7557.16747817,0.0,15114.33495634,2,2,normal review,manual review,,,
0xd14e4247c9c299233dd84e68e053bca28cb4b383,0xd14e4247...8cb4b383,2,7531.3580275,7531.3580275,0.0,15062.716055,2,1,normal review,manual review,,,
0x1ee83c764dd4136877b559de7cd21cc4d1604100,0x1ee83c76...d1604100,3,7456.60714076,7456.60714076,0.0,14913.21428152,1,1,normal review,manual review,,,
0xdb2042732463d6e9f357ef3396ce57f783a70cb6,0xdb204273...83a70cb6,4,7398.56,7398.56,0.0,14797.12,2,2,normal review,manual review,,,
0xe08cba7a32c8d2f54ff86ae5deabdafe0ce4ea82,0xe08cba7a...0ce4ea82,2,7314.06094082,7314.06094082,0.0,14628.12188164,4,2,normal review,manual review,,,
0x49c985b414f37abc0ac1085cb55f85541824a278,0x49c985b4...1824a278,3,7297.9474067,7297.9474067,-0.0,14595.8948134,2,1,normal review,manual review,,,
0xfb63d009d0e66ce5402d9f2d3828604091c866b0,0xfb63d009...91c866b0,3,7245.8934241,7245.8934241,0.0,14491.7868482,1,1,normal review,manual review,,,
0xd1f3df9aef333a478ef7a7eb4b8d71e937059f44,0xd1f3df9a...37059f44,2,7234.13204537,7234.13204537,0.0,14468.26409074,2,2,normal review,manual review,,,
0xa1f84445b9db1b3fcba6affe420b7f968495510f,0xa1f84445...8495510f,2,7209.27575,7209.27575,0.0,14418.5515,4,4,normal review,manual review,,,
0x41a20927b58a9190b9eb4ecf6beb8313e53f654b,0x41a20927...e53f654b,3,7147.0632437,7147.0632437,0.0,14294.1264874,1,1,normal review,manual review,,,
0xddf4837da241c00c561a017d9beb1acbda908647,0xddf4837d...da908647,2,7107.9593148,7107.9593148,0.0,14215.9186296,2,1,normal review,manual review,,,
0xbc7fc605a970d1e30fb506ec67eedb6d360b96c4,0xbc7fc605...360b96c4,3,7100.0,7050.0,50.0,14150.0,1,1,normal review,manual review,,,
0x0bad0ee007afcd8c9ae969eb52b9543b71714a8c,0x0bad0ee0...71714a8c,2,7000.0,7000.0,0.0,14000.0,1,1,normal review,manual review,,,
0xe1ed1770d616c31c2aa0d87d38210fa3d762a2e4,0xe1ed1770...d762a2e4,2,6939.2219472,6939.2219472,0.0,13878.4438944,2,2,normal review,manual review,,,
0x5df65fe788ea5e210af2f65b89eba56e9d6227dc,0x5df65fe7...9d6227dc,2,13869.07380956,0,13869.07380956,13869.07380956,1,0,normal review,manual review,,,
0x66edf2f79ad0421d2199c1bfba7f34fb789b5131,0x66edf2f7...789b5131,3,6895.45090509,6895.45090509,0.0,13790.90181018,1,2,normal review,manual review,,,
0xff2f8b14a8b7efbc9a9adf612be5ebfce9525551,0xff2f8b14...e9525551,3,13673.46,0,13673.46,13673.46,2,0,normal review,manual review,,,
0xf1790dd7b24b9b6e57ad4b392a9a5fdd4a07220e,0xf1790dd7...4a07220e,2,6831.36832198,6831.36832198,0.0,13662.73664396,1,1,normal review,manual review,,,
0x9f9d49bc56b2abf8ca33ac79860ebac7cf0793e9,0x9f9d49bc...cf0793e9,4,6810.60353182,6810.60353182,0.0,13621.20706364,2,2,normal review,manual review,,,
0xe66fe197a0400424b82a7b3752ebaba6ce8bee91,0xe66fe197...ce8bee91,2,13611.92336556,0,13611.92336556,13611.92336556,2,0,normal review,manual review,,,
0xb138d8f80f55ea7207bea331b0ee0638d0e32004,0xb138d8f8...d0e32004,2,13531.2839503,0,13531.2839503,13531.2839503,2,0,normal review,manual review,,,
0x17966f08c6416b0e33bf138b56866c9660d3f99e,0x17966f08...60d3f99e,2,7734.38073666,5625.59507987,2108.78565679,13359.97581653,2,2,normal review,manual review,,,
0xe3460d5cdf879c083a0fd7ad26114d8a12a97f38,0xe3460d5c...12a97f38,2,13243.6475218,0,13243.6475218,13243.6475218,2,0,normal review,manual review,,,
0x8e495be8dead4e527020ef6b57edf3e38ee3acfb,0x8e495be8...8ee3acfb,3,6358.43067726,6358.4306,7.726e-05,12716.861277259999,3,1,normal review,manual review,,,
0x6d72973043fa616f8ca54277916af80d4ae7c003,0x6d729730...4ae7c003,5,6348.91,6348.91,0.0,12697.82,1,1,normal review,manual review,,,
0xac66b83e62731f6fe582f5f30d00200e24284230,0xac66b83e...24284230,2,6333.30790717,6333.30790717,-0.0,12666.61581434,3,2,normal review,manual review,,,
0xc5d0cd033fed4db2d8bf2f5002a0d8d7b2805920,0xc5d0cd03...b2805920,3,6304.64915665,6304.64915665,0.0,12609.2983133,1,1,normal review,manual review,,,
0x37f861cb2618cdfbadfd4268dfa3c1c5f67732c6,0x37f861cb...f67732c6,2,6281.76178599,6281.76178599,-0.0,12563.52357198,3,2,normal review,manual review,,,
0x8c78a450981b267c12e6d872d95659cc29229deb,0x8c78a450...29229deb,2,6251.0762689,6251.0762689,0.0,12502.1525378,1,2,normal review,manual review,,,
0x887919b67a567a7cfd16c86c09fed29219739f39,0x887919b6...19739f39,2,6224.99631736,6224.99631736,0.0,12449.99263472,3,6,normal review,manual review,,,
0x8d187403248b2d37ffdebe3bc943dc7028e3aeaa,0x8d187403...28e3aeaa,5,12357.65,0,12357.65,12357.65,1,0,normal review,manual review,,,
0x5fc7467f7b58fba859231c0df65c78d17271931f,0x5fc7467f...7271931f,1,6181.0,6133.50626004,47.49373996,12314.50626004,1,2,normal review,manual review,,,
0x481eb9aea04490136bc63d809202d6b625688a57,0x481eb9ae...25688a57,3,6143.79775885,6141.9972922,1.80046665,12285.79505105,6,5,normal review,manual review,,,
0x8acbbeb32ed461b2756b64623a47251b2e0c6537,0x8acbbeb3...2e0c6537,3,6038.99373544,6038.99373544,0.0,12077.98747088,1,1,normal review,manual review,,,
0x1a6ad23647396b8f3a73f09bdc92e2e9eaba106a,0x1a6ad236...eaba106a,4,6005.49591068,6005.49591068,0.0,12010.99182136,1,1,normal review,manual review,,,
0x0ac67acb40084d8e10a6399f6aa311928f6d2c9b,0x0ac67acb...8f6d2c9b,1,6000.0,6000.0,0.0,12000.0,2,1,normal review,manual review,,,
0xf2e60abfa1a8ec3b2495b975839700c02ddf048a,0xf2e60abf...2ddf048a,3,6000.0,6000.0,0.0,12000.0,1,1,normal review,manual review,,,
0xde860aa97ce9473ba01144f3e26dffb4a2f85aac,0xde860aa9...a2f85aac,4,6000.0,6000.0,0.0,12000.0,1,2,normal review,manual review,,,
0xbc587539fb294283c1cfd5aff188024e23edfeb0,0xbc587539...23edfeb0,3,11991.62325779,0,11991.62325779,11991.62325779,1,0,normal review,manual review,,,
0x7f482a6f681e1a3e9c7f2f6bae4cf4f0cb3c8d08,0x7f482a6f...cb3c8d08,2,5991.33779597,5991.33779597,0.0,11982.67559194,2,1,normal review,manual review,,,
0xbf125bba39974308019175e6d7003b7050b76e51,0xbf125bba...50b76e51,3,5986.68100977,5986.68100977,0.0,11973.36201954,2,2,normal review,manual review,,,
0x24c889ea91e6147fe4ec468a0bb26e4fdb2ae329,0x24c889ea...db2ae329,4,5969.88,5969.88,0.0,11939.76,2,1,normal review,manual review,,,
0xdf679e0e53ecb8b4763e7a5ae377cf9891bb47fe,0xdf679e0e...91bb47fe,2,5944.61809868,5944.61809868,0.0,11889.23619736,1,2,normal review,manual review,,,
0xbbb146c0d4375398b74ccb04d7d044e66091f4e2,0xbbb146c0...6091f4e2,2,11730.20053518,0,11730.20053518,11730.20053518,3,0,normal review,manual review,,,
0xbd827ee6ab8d46c5c7b9030d6edfe8ba8e1f25dc,0xbd827ee6...8e1f25dc,4,5784.85,5784.85,0.0,11569.7,1,1,normal review,manual review,,,
0x0c803288941d31b47b294ace72ae64ace8d517ed,0x0c803288...e8d517ed,2,5736.81262467,5736.81262467,0.0,11473.62524934,3,1,normal review,manual review,,,
0x14f2b6ca0324cd2b013ad02a7d85541d215e2906,0x14f2b6ca...215e2906,3,5722.80726944,5722.80726944,0.0,11445.61453888,1,1,normal review,manual review,,,
0x6af49606d941cda32de1ee94397dc821ceb09dac,0x6af49606...ceb09dac,2,5721.51265309,5721.51265309,0.0,11443.02530618,5,5,normal review,manual review,,,
0x1361d29990000de4a358681cbc17966af1ecff96,0x1361d299...f1ecff96,3,7011.3066897,4429.52172675,2581.78496296,11440.82841645,5,2,normal review,manual review,,,
0xd460f9384f5328cf93df6970cdbfe392be03d006,0xd460f938...be03d006,5,5668.57821125,5668.57821125,0.0,11337.1564225,2,1,normal review,manual review,,,
0x0a1cdf5d7c925a3d618dbc013056f48cee1ec495,0x0a1cdf5d...ee1ec495,3,5665.30155926,5665.30155926,0.0,11330.60311852,1,1,normal review,manual review,,,
0x0a4b7daf1afc3d73e314cca5d755581fe64763bf,0x0a4b7daf...e64763bf,2,6997.63311022,4182.29278014,2815.34033009,11179.92589036,3,1,normal review,manual review,,,
0xcbada23675658d588bc8a903cdabfd8f8b2a06c3,0xcbada236...8b2a06c3,3,11169.11742648,0,11169.11742648,11169.11742648,3,0,normal review,manual review,,,
0x4f487916f6ec88a720532aec97cc8455c3c0ad63,0x4f487916...c3c0ad63,2,11147.48350217,0,11147.48350217,11147.48350217,1,0,normal review,manual review,,,
0xe348c7959e47646031cea7ed30266a6702d011cc,0xe348c795...02d011cc,3,5567.69168432,5567.13491515,0.55676917,11134.82659947,1,1,normal review,manual review,,,
0x18accc7aa774ac64d5ee04588f97f4c2834c1d5b,0x18accc7a...834c1d5b,3,5511.94678158,5511.94678158,0.0,11023.89356316,1,1,normal review,manual review,,,
0xf555d3a240db01d8170b28ac25b73c8ec0cfbc42,0xf555d3a2...c0cfbc42,2,4753.37627724,6186.03582175,-1432.65954451,10939.41209899,1,2,normal review,manual review,,,
0x2adfcc7078d80066856692a93145055b067bc160,0x2adfcc70...067bc160,4,5457.45861694,5457.45861694,0.0,10914.91723388,2,2,normal review,manual review,,,
0xc9a8bb4b39de360e86b9b279575b15fe68315821,0xc9a8bb4b...68315821,2,5436.93722554,5436.93722554,-0.0,10873.87445108,2,4,normal review,manual review,,,
0x1085ec90c44fd154482e33c0139d7435b311d3f7,0x1085ec90...b311d3f7,2,5411.92898296,5411.92898296,0.0,10823.85796592,1,1,normal review,manual review,,,
0xe9e19dfb43f4d8ee88793ea3ffa53274adae53f9,0xe9e19dfb...adae53f9,2,1879.86892331,8880.81144582,-7000.9425225,10760.68036913,2,3,normal review,manual review,,,
0x197b003aa3c64ee5cf2f70353a27d8b35c421b91,0x197b003a...5c421b91,2,4697.66710604,5997.8137107,-1300.14660466,10695.48081674,3,4,normal review,manual review,,,
