recipient,first_block,amount_cell,txs,share_of_total_out_percent
0x34db2835a59622173dd6f0ff8c1295bc5d433aed,34490910,1930,3,0.03859922801543969120617587648
0x2f944e3cc9714425e43a6f28e71d039e58955750,30227722,1921.2,1,0.03842323153536929261414771705
0x17381880e07260bc3974e25a2b265aaeba98ee00,23434356,1900,1,0.03799924001519969600607987840
0x2393178a6e2c09ad8a9c1d24ab84f1f39b64d6ca,33752023,1884,2,0.03767924641507169856602867943
0x22f343b5cccdcc10d214aadb89db970c817f8885,36051032,1875.82931733065290255,2,0.03751583602989246020179596408
0x6a362f7c99585adaab6c754033a0e87837f0b287,35091904,1873.233919,1,0.03746392910141797164056718866
0xabd1ce24801bb1a1e6342a8384c953908c6a6595,37709518,1872.00825,1,0.03743941621167576648467030659
0x519fb713f97ce8abbe2c1f733a302a91fecd190d,36196913,1867.633050666871831219,1,0.03735191397505793546567068659
0xbc294ecebd7b59915036dee4520b19df9d96b049,36052163,1860.701890463376006394,1,0.03721329354339665219483610328
0x82c55f206e3c919e2e35f9a34ae3559d3ec608d2,27404794,1855.9884,1,0.03711902561948761024779504410
0xd62da226f7237d57da955d7e6afbd153a3215d18,22865491,1849.657695,2,0.03699241405171896562068758625
0xfa0026db700a6766f11bd84ca3b72cc29cd534f8,34080762,1847.161494418342053261,1,0.03694249103854607014381712366
0x1a0c2181b4d16a363ecdeb886792e7e066301282,25183955,1834.45,1,0.03668826623467530649387012260
0x08de5703212ced0fbf46edb70ee351a36978c093,23616484,1829.82424186,1,0.03659575292214155716885662287
0xe9e7be9fca7601a93bf52df39f6b7901574bb041,27330364,1828,1,0.03655926881462370752584948301
0x074d6b89785c8e292c94434365bf066a98830975,27298235,1827.5997588739383,1,0.03655126415219572208555828883
0x78a2fedc9af115caa732c558eb277d4b867014b6,32945329,1827.353467441647122653,1,0.03654633842206450116303673927
0x07dd2533c98f2dc3a34d156d968c0b2d30de5abd,28945896,1814.328204302381627456,1,0.03628583836928024694418111638
0x3cd4aabfa826c210bedcbc4d71db3496bc364d2d,35894745,1807.18437871805846187,1,0.03614296471506686790004199916
0xf19aeb0f2d0f53e6e2f015a7c531f6c271858ba4,25670450,1806.1318303624,2,0.03612191416896462070758584828
0xa0235d10abd6af179726325ba19575c3859aab41,34128186,1804.926666138921885731,1,0.03609781136655110669248615028
0xa760433df7132a1360f98a94fb0029bde96e5f16,37101679,1796.450000000000006233,12,0.03592828143437131269840603188
0x4b0b2695e769518d94ece63b1a16d96637cc73fa,36541925,1781.03693631995968104,1,0.03562002632587267616727665447
0x88349674d80e8434c52cd202b95957214122f407,22888261,1758.741364,1,0.03517412379752404951900961981
0xeb09bbb05c89d34c49bbc266896ec7a1f3e1a70a,33881719,1747.054910694363456976,1,0.03494039940589915115649687006
0xff6a10174491384fc33d1599c14ab80757f3058a,27281703,1733.45674774,1,0.03466844158596828063438731225
0x402cf5a027e249e3785dae83f5b3835ba3eae346,36877074,1723.3731,1,0.03446677266454670906581868363
0x8ca6829070dce0a08040bfc10e817de7edcdf4cb,29410970,1718.3980817097774,1,0.03436727428870977380452390952
0x00a972a1bd2c84cc70feeaabb68e36ecf05ae642,29019683,1704.452010838164954737,1,0.03408835844959430720859582808
0xf9c87c504fcfd9bb40b5c7087ae157d23509b0cd,27289932,1700.797086227966,1,0.03401526141933093338133237335
0x4317910289801b2c3f6c879e83575ee68ed668ed,27311255,1698.679919263353,1,0.03397291892688852222955540889
0x03556fabaf25763dcfb6af1e411820c6e776f8a8,24104770,1693.24,1,0.03386412271754564908701825963
0xddd0608ee89293b3285c39b2ebf6f955e8abb23a,29901473,1685.0137,2,0.03369960000799984000319993600
0x4f9566c0da83aef98448193d1fd073d4cd675172,29761930,1682.45,1,0.03364832703345933081338373233
0x0f621c9d3bb6c1875cd527a78079fac62949ee14,23513450,1677.7655046947377,1,0.03355463900111473170536589268
0x5af697d2b6b28ad4eea975e19952b93e8507f66b,36860231,1676.2989,1,0.03352530749385012299754004920
0xdf8b9277b559ce71ccd844a6161033c610244529,37285173,1672.701014147231443166,1,0.03345335121592031045711085778
0xe6bdc74dd33d639aa791dd16ea39142c86889157,23312717,1638.965,1,0.03277864442711145777084458311
0xc3f7c074a3e4035324f1e2ce4a4f9844f8ca0552,23592759,1638,1,0.03275934481310373792524149517
0x0ee11d1eea2dccd96b505ccdb3458fd2c18ba194,22912742,1624.5,3,0.03248935021299574008519829603
0x01d37d959ee84da7fb1311fafd6b6b25414bcab8,37547269,1622.951832823435918477,2,0.03245838748871894399066018680
0xae449c4f2c8bb5f4a0da51ff296cc4362e10d657,33264329,1612.499815619894552481,1,0.03224935132537138362194756105
0x842829c8ae36ac817b99f98245867c792357c227,26988422,1606.7846633811425,1,0.03213505056661151776964460711
0x59f1aabf6514ae9ee48789db44bf8896eb2c0d4a,35959993,1605.503742,1,0.03210943265134697306053878922
0x9c5ca730fbd2d31b873cbb140b67fef089fda111,33482384,1600.941594209597785142,2,0.03201819152036154847187056259
0xc3fcc12db4ee4f9c1543bd39e4a6243876f98d9b,24820192,1600.3655568572074,1,0.03200667100372407351852962941
0x17a61c60c597c9dd31e53773812455606759e332,22976225,1600.18734678,1,0.03200310687346253074938501230
0x064d263fd394235cc4e23915a13f88e2925acacc,25323051,1600,1,0.03199936001279974400511989760
0xd3bf045e5cb5d974fae80d11a1cea24fac9866ca,36886775,1595.334746233175443645,1,0.03190605680352743832413351733
0x590dc95fe5e0a636019646e18d214b31b6f40f5f,24836227,1593.8930790386466,1,0.03187722403629220615587688246
0x067626f8395c453590d315421fd2904f850d1fb4,36803289,1579.329498926867237984,1,0.03158595825937215731653366933
0xefe4993783ab67e421b39dacee198cb2468e50e7,35698377,1575.118522995303043299,2,0.03150174042509755891480170397
0x5f918ce047c0242bc3ce7ec52d10a26aed2d103b,34181159,1573.239845543341751611,1,0.03146416762751428474652506950
0xacaeb88b132f3c117c87e1ef53352a63b96b16b8,33199406,1566.394891783623156603,1,0.03132727129024665819889602208
0xffc3c8bc4bf767a30d02c00ce5c6a290213930f6,22872396,1564.2453,1,0.03128428031439371212575748485
0x0651f99e75e09bd56fbd6e8b8ad59ae31e63cfb0,22852099,1549.678,1,0.03099294014119717605647887042
0x557737ac0ab876b0a8796351085559ac9b077ace,31412967,1541.155818063212697492,1,0.03082249991126602862926741465
0x3bfedec686b995edc6dc92b8ddeb81ec6367bfc9,23600185,1537.7974986761328,1,0.03075533486682531949361012780
0x8e9f1c8004c8cb8c61a1683b899dcbd9947c711e,36196446,1534.468158289410931029,1,0.03068874939080040261252774945
0xb75b7494c2a03325c99051f463a26c09eb384d24,23687324,1533.736884,1,0.03067412419751604967900641987
0x5cb1c2248dcde4c8588b5ad2ff26df57e6464fba,36834845,1526,1,0.03051938961220775584488310234
0x71d59706a9c8d036a52bd58c01dc13b52dd3e89c,35980894,1512.501359163452317453,1,0.03024942219482514984606307874
0x44fd8c305cc3bddb6fddea8db4c9f10ea3d5437c,22859180,1508,1,0.03015939681206375872482550349
0x624b77ea5a57b1786a22cd185e2f9cc473588e2f,23379131,1505.8256630491005,1,0.03011591094276315473690526189
0xb03a86435e8cd32d298673852eeb28e0609c2a40,36024978,1505.51,7,0.03010959780804383912321753565
0x8c0a224fa15b956837ad1c578f620ced82b9e3e8,25548387,1502.5270024494134,1,0.03004993905020726385472290554
0xebb3ea9a08e262fbd331ef05dae5d627c685424a,23279027,1501.57063421096,1,0.03003081206797784044319113618
0x044a32ed6937d4342375f230054eb1a4d69cc2ad,28640779,1500.525,1,0.03000989980200395992080158397
0x42f037c418503d3c142308107204c554e75b5810,22907627,1499,1,0.02997940041199176016479670407
0x8fd5d90240f751c0c79832028f8a86df0687aa7d,23098444,1498,2,0.02995940081198376032479350413
0x1a42816670c684a45cbad01dcb913d325a580928,26012390,1492.294489,2,0.02984529287414251714965700686
0xc10b7fc3b6f8548929d5708b1d672424f14f529c,36956272,1490.717788417851717707,1,0.02981375949316717101071978560
0x2539f687bff19a855d71c6ad86549b123848e06a,22912255,1490.08135215383,1,0.02980103102245615087698246035
0xcf17dd50fc6c758ba18d84acbdd17e816b105bd1,27281277,1481.827953669914645541,2,0.02963596635407121148659026819
0x350f2383aee8c607df7bc10b94fd064d1bfb3904,29697254,1478.15,1,0.02956240875182496350072998540
0x8b544c222b798fa5bd63d84572cb99e8272b1569,36886690,1477.991249732147431105,1,0.02955923380996674928711425771
0x72a9872531b7fc44398bdf6e965f14e13d57fcd2,36792038,1477.685432,1,0.02955311757764844703105937881
0x6cca45086ba0512dc9e24ea29ff9e910d8780034,31066615,1476.921480836069358378,1,0.02953783885994418828379432411
0x8d70aa2e731368099f7a46733173bbaf3c771190,23275885,1455.5605,1,0.02911062778744425111497770045
0xc97861a67dd96cfd9ef2b060da2341c47b08092a,37079787,1454.0,3,0.02907941841163176736465270695
0x005178b02a3ed20a3b9bf71eb36ed064df001bce,23134170,1425.513,1,0.02850968980620387592248155037
0xa088b3be46bd636ee2d4a2975745617d021f7219,29674816,1419.036292958896709556,1,0.02838015825601281393484130317
0xb9166f1c9caefa92509c616d0cfd7dfedd9953e5,23054208,1402.626,1,0.02805195896082078358432831343
0x63d508fb03cfc077231e827921161f69d01b71d1,27568515,1401.7229597674561,2,0.02803389851737877442451150977
0x05d5c8ee2820e35c9e27370434ed23bc2b370527,29100761,1398.542418044809803113,1,0.02797028895511709372038559229
0xdd2dac61d8533b6decec80f68531bed45cdcf11d,29998760,1397.45,1,0.02794844103117937641247175056
0xf3b0e53ae20db1acf3d14be2281d5e9bedac7461,30672945,1380.826934991652921538,2,0.02761598638010545632163356733
0x84c7f7a1484a9d920e6c95c06058bab6267fb38c,36933601,1380.35,6,0.02760644787104257914841703166
0x90ed208846e0f4bd1887defac10ef09094fe2272,36815504,1379.934408513271685889,1,0.02759813620754128289212215756
0xfee81a43db4de9050e8320c7009ce21fcc83f29d,28832095,1378.924589085065809949,1,0.02757794022289685826181476370
0x2b5a1b85261ce96f1946809a1d50ab47751261b7,24082528,1375.94,4,0.02751824963500729985400291994
0xb328bb95a8d310bbf63d9dba02510bac98a863a0,29707754,1367.387127094797956588,1,0.02734719559798399945177096458
0x0bfc309957f499f3423173516f83f8a3aebc2b80,24307866,1359.58,1,0.02719105617887642247155056899
0x810a766c98fd7af8543173a40f1798f88d05baf0,24816445,1352.851,1,0.02705647887042259154816903662
0xdd5f0b9317bc88fab72b7408b55e1e5c4c4903a1,34010681,1351.587,1,0.02703119937601247975040499190
0x025cd0e27ae98da9aa9a09ce4435fbc9467a949f,33548999,1335.62257697865979556,1,0.02671191730122717136777264455
0x74f8b468ca0dc1e3eb5ca2cd648f45a990db25f1,36776671,1332.34684647370164693,4,0.02664640400139400505849883002
0xfda672d94b35225d60092c2df095de2c7c2a6132,29705873,1331.64588216,1,0.02663238499550008999820003600
0x5101ceb683a22c26810386128d144f621761f725,30954517,1330.0469,1,0.02660040599188016239675206496
0x0f789e0163295b3f7913cefcc2f8941abe6c195a,22958430,1325.8048,1,0.02651556568868622627547449051
0x457b9e941209bdcafb2d67ec63b56c8b23d60781,27292769,1313.75,1,0.02627447451050978980420391592
0x38be25b6384345d000c41216346a1848c7734434,35953891,1313.371,1,0.02626689466210675786484270315
0xb362859edbc127c1dde9e8bf9ce350853b872201,22859892,1311.33,2,0.02622607547849043019139617208
0xa70a3a2130ea4675127862853f55c53e984fa78d,24732098,1309.145924,1,0.02618239483210335793284134317
0x15e68bc2b7e557d1ad18f71766a42666c39df3fb,26995402,1307,1,0.02613947721045579088418231635
0xb0979421fe0fbdf48615b88328cbe9d6e2ec35a9,36022673,1298.146905293427085619,1,0.02596241885749139188454230915
0x10dc145e424c8f485d10c2a41272e07b4a297e62,35985053,1296.120009198560257535,2,0.02592188174633627842513149737
0xa939ed0c4d7b364ea726a1726c318f77fc90fef3,23137269,1295.93,2,0.02591808163836723265534689306
0x0c81c887e31b7babc4ba41aad97560b495545abf,23304292,1263.4378,1,0.02526825063498730025399492010
0x30bc8bf3b198f753b3219e9af94d33a89750bc52,29957019,1262.405928767549323859,1,0.02524761362307852490668186636
0x538ce41e3295ad3736409f8d86ea6a0de4154801,36527553,1261.44511648989783536,1,0.02522839776184271985280294394
0x441b3f0e084c83033f9526742139bb5b0fe68b08,35937395,1259.170399017438985899,1,0.02518290432226233447129057419
0xf8b5d7ad0b977d87c27a188899b06d13413f48fd,37226510,1259,1,0.02517949641007179856402871943
0xea562283b60ede377a75cc177dc5869ebd1cef06,27947708,1254,1,0.02507949841003179936401271975
0x64cc1b76ee9f44c959ba2446d1e45b3e1b2dc7ef,36879869,1253.0245,1,0.02505998880022399552008959821
0xfa588379024fd8307f6c89d315a0e30246ec5be7,29692835,1246.22514442,1,0.02492400440831183376332473351
0x21309fe81cf058729b62e0dafa2a87eace2060b1,36020769,1245.131350936149495293,2,0.02490212897614346703651926961
0xada0ce1949eebcf6ff320f509d8514808219d512,36881796,1244.296953503116219634,1,0.02488544136123509969068618628
0xc039f07d3319fef800ecd6b71fbfaf50dabbef41,27299961,1239,1,0.02477950440991180176396472071
0xa87cfffa19248f334e1e4d3451df2af858c7ca9a,36458111,1238.048717,1,0.02476047913041739165216695666
0x42c075215fbec46221d4a21d7da3e37fc8934cea,27707081,1230.9813817963693,1,0.02461913525322232155356892862
0x24eb57213a6c0f54fa5ad5ca622dceac9a33ce53,27914198,1228.9874021252144,1,0.02457925645737514049719005620
0x221f39994eb946fc2468c060bc4f9312cc7f6391,23027071,1226.51,1,0.02452970940581188376232475350
0x61ade236507ca3e1fac47692bd3ead9a4d9cb8fb,26793817,1225.5,1,0.02450950980980380392392152157
0xd46087e60794bc865235d18929b54751afa89e33,34064160,1220.107050439119895705,1,0.02440165297572288345643087138
0x4862d5e4e3fe024e231c402dee8f44b412de1ba0,36647368,1218.174872665349181231,1,0.02436301019310312156218875622
0x014f764015764d20090d81c617456455bd0c3e25,36028519,1206.70187770021997046,1,0.02413355488290674127437451251
0x792273afb1085508c098a2d437ba91c1a661d0e4,27281299,1199.1419,1,0.02398235835283294334113317734
0xa7d545a69e5989cffc9b59ca0921038b21e4b89f,35640239,1197.444113011385160576,1,0.02394840329216185997432051359
0x08c849eb7eb72194280284c2780286dd1c67609c,34634624,1196.355158338014710302,1,0.02392662463426760885386292274
0xffa02ecef3193b05c94bbf3159c60b785deb7942,37279891,1190.875779716849892965,1,0.02381703925355192682076358473
0xa3847db4491b8a91efb1fc4ddf469df4eba0ca24,36034911,1187.344949243474935961,1,0.02374642405638837095180096398
0x1f7ba46a04812b972952111eaf4d3af4032e6ae3,27298811,1179.153147454991,1,0.02358259129727387452250954981
0x06ded86e249e242f0046f08333d64fc002c2921a,31184610,1179,2,0.02357952840943181136377272455
0x7e3f78e27dc3d823bbe7ec5c0ab5c953a09566b8,23472792,1175.723226,1,0.02351399424011519769604607908
0xde6d6b186e8605c5cdfca60dee7a697b1c5b9b9d,24594681,1170,1,0.02339953200935981280374392512
0x11febb89e7fb9bae4a3f9341f6931a975317f647,23703354,1168.832419,1,0.02337618085638287234255314894
0x45ed185094cf489aad26f265ba1e8ac97ced6704,33562081,1156.0429,1,0.02312039559208815823683526329
0x906b238a466fec7a347d6f8d78fee5c8bb9fba87,37547686,1154.728631282061198594,1,0.02309411074342635544477110458
0xb78ecef732d13cef9fd06b0a07ca9c8e1960a05d,31134922,1151.75708927603352029,1,0.02303468109189883242915141697
0xcdf97dc99fb0af704c47c9143fa5f6b9f7fe0926,25184407,1140.95,1,0.02281854362912741745165096698
0x0a2262f308a3e969e37448c8b178b0524508ebe2,36366832,1140,1,0.02279954400911981760364792704
0x872dc382da70d53b20120844e0ce0ef041b5bb66,22962577,1139.04,1,0.02278034439311213775724485510
0x60b338571392d5828a676e92464949233a76e134,23711258,1136.1975763269465,2,0.02272349705659779804403911922
0xbe5b4fd0ccd17593f02f20662a8b74edd09af1bc,29311923,1135.888791934451847319,1,0.02271732149225919176254474911
0x44799b33f076fac66e0af11fc494ffb431881805,37459658,1133.32184572810617044,1,0.02266598359489022560428791424
0x5dab0b9a5f25c3ee8ca4927f0c0105fe09a41c00,22889763,1129.3322,2,0.02258619227615447691046179076
0x76018b8e5e5c51cbdad1fa6d307af24eba0d0187,36889357,1127.65,1,0.02255254894902101957960840783
0x491927f92586e39ba2bc1e8df1d0704b306ec890,25301443,1126.7761996965296,1,0.02253507329246474270514589708
0x161eab7e1ea65d3104db07894bab0666a1698467,27310528,1123.055,2,0.02246065078698426031479370413
0xfd4804864e1b10cff01352f9a78eab040a0dbf80,36380253,1117.591392940578818564,3,0.02235138083119495247223055539
0xd06726ff2e5f0acc7fb5c53133c343b312abbed1,23567006,1114.12442457976,2,0.02228204285073818523629527409
0xd5f274a6e3dff71b581158a371c900eeb66950ba,34193985,1112.641404209752580453,1,0.02225238303653432092264154717
0x09a60574d3849a17500b118519619ab8478a4916,23274267,1111.21066,1,0.02222376872462550748985020300
0x6dbca55aa44be8916fb911ea96e558fe8e0c7b98,27918935,1110.7444,1,0.02221444371112577748445031099
0xccec2a3cbd9f870bb5dcafba3a98594aacb0196a,37589413,1109.508139608196487937,1,0.02218971899778397407925841483
0x48d76a4b21347d2324f20f1ab4813eb0d7d4369b,27453477,1109,1,0.02217955640887182256354872903
0xecde11419a0dc5d848c6f2c6990a8f32244b2fe8,36048275,1107.389450706771663539,1,0.02214734606721408898900022000
0xe2538c2c83dddb0eabbbacd3fa85e9b1beb435d0,36002794,1105.934058970388565334,1,0.02211823881463147867710645787
0x9597f808e0962d8f53f93c66725c09579e9fa317,23470519,1105.692041304295,1,0.02211339855811473770524589508
0x704b2a4dba60466f2658924225297a0861abfa46,23531697,1097.339032,1,0.02194634171316573668526629467
0xf76cd62ab2ad502acd1ba9a05439a18965b4c863,35752617,1095.45595956588462631,1,0.02190868101769733857942841143
0x9b09378d3366831118e296eb54d4a3dc671b4f2e,36467988,1087.153176,1,0.02174262866742665146697066059
0x2a3d61be87fcd2df40011c89900a41c644cebb7c,36524217,1086.942900627038257756,1,0.02173842324407588363744725105
0x3444911b37b468a58e6306116fdab9c21ce5636a,30272490,1084.154190693623432173,1,0.02168265016086925125843483130
0xf2c46ca21840527702e9d0b9ce2c14519ad79981,34560147,1083.880169274851849763,1,0.02167716984210019499136017280
0xf5923f0dc9f1bb95bbc92ca744e5d6bb3ea6b90c,24996256,1083,1,0.02165956680866382672346553069
0x70e7a41665981c4b3442c2b6a479d601b37f2846,24991023,1079.3534618952667,1,0.02158663750515523089538209236
0x602387f108233f2c29ef22ad418a5204f5ba3ae1,37139949,1078.81655012,1,0.02157589948441031179376412472
0x4a7699c5cde640ddafb99e79c8cf7d238512e595,27300867,1074.015,2,0.02147987040259194816103677926
0x63f13b8595391a21eda6be13fa2d24a0d7021d4c,37428805,1073.361941916437833688,2,0.02146680950213871389948201036
0xb8797bd217a92deba51b6e2c6c629eb6f62a2102,23054181,1072.2646421,2,0.02144486394472110557788844223
0x4abd90879839b4976a0815d26c93a57946e204c9,24525889,1071.92037,2,0.02143797864042719145617087658
0x739daf83de93e9aadefbdfba85576f417e36736b,29950134,1070.225,1,0.02140407191856162876742465151
0x395428f1030662c47bd00317970b8754984e3373,22958101,1069,1,0.02137957240855182896342073159
0xd5fda34ba1362dea80569f003a24c21b30a4becc,22911161,1065.38397702,1,0.02130725339533209335813283734
0xd10f9b42294f634ea7fac51f36e0fd2d152c7cde,34209229,1065.160087138205623753,2,0.02130277568725036746771064579
0x48c23cd9e4fa0fad9075b86c95ad95f6bcd3cc42,36305485,1063.844099759757714763,1,0.02127645646606583297860042799
0xf7f5cd1c9be3c871e7e81fefc71fb6f06c9fcc32,36797716,1063.44,2,0.02126837463250734985300293994
0x2c153b91562946435853914951b6f6fe7fb2b392,23274366,1059.8,1,0.02119557608847823043539129217
0xba87af3ae788b0e97536592f49d8e2824c011553,36767689,1058.3,1,0.02116557668846623067538649227
0x9dae14e7e679442065adceba15b3bd21cea7e321,23475215,1055.68,1,0.02111317773644527109457810844
0x06ed80dc9d0ad6f128509edfe61415ba2812f8ec,35990235,1055.4529,1,0.02110863582728345433091338173
0x45b6fa3954a338694efc1390f5e348551384fd72,23720972,1054.720916,2,0.02109399644007119857602847943
0x220d6a6ed60324f122540f5fd9f354e7be75d330,25918615,1053.72,2,0.02107397852042959140817183656
0xff9aad3be5770ee2eb1801da9400cf695488a277,35846696,1050.793980520173102412,1,0.02101545930121743769948601028
0x77318b2e0651521585d1fc16a26a0975d8f139c1,27323092,1048.5469,1,0.02097051858962820743585128297
0x89727a446fa5ba2e1fbbc64718b3a9db7f85206e,37027077,1047.389541103879929742,1,0.02094737187464010579272414552
0x436e15c20a502a8a1dcfe85c015e42f63bc0655a,25541694,1034.3338,1,0.02068626227475450490990180196
0xc7f98cdd48e2250a1d8fcf58797fe0bc15a90abd,27343654,1032.74421,1,0.02065447111057778844423111538
0xb41732bedd33c4d8938d5a85f410fb274ac8fcee,29154338,1032,1,0.02063958720825583488330233395
0x10b727e527c7a7758abdae77fe89016c52551082,23443569,1031,1,0.02061958760824783504329913402
0x68fb35511c653c5b4eb86ea273ac767f7c005cea,25664287,1029.16,2,0.02058278834423311533769324614
0xb76e2ebe8f2eb8499e02f7654201b7617a80bbb4,23035177,1028.942755914,1,0.02057844354940901181976360473
0x3fa183c79de2b30d126b1533e3f54e2eafe4bc7b,24447669,1027.0375,1,0.02054033919321613567728645427
0x045482e7b8dc0d304eed15e92c242accb0d1a684,35984454,1025.728778943703156153,1,0.02051416529556815176002479950
0xb5bfaf910b227631d69627195706766580a4298a,22926655,1024,2,0.02047959040819183616327673447
0x20bd30c77e9860e9ee3a5ea3bf9113a16dd39fce,24976587,1023,1,0.02045959080818383632327353453
0x8c553dbd9c7e52f0f698d0a11615fafe999ec271,34412960,1020.631802099730859093,1,0.02041222779743866840849183016
0x6348502b10863760db7f462253c7aefe80dc401e,36437526,1020.558907657707539155,2,0.02041076993775539567518649627
0x3a49b7e751772e7d8d598c18f58e091ffc75e85d,23495859,1020.442843200777,1,0.02040844869504163916721665567
0x599d94f10eb6c4ac01165bb26ac81ab8172c2e28,23727755,1018.8877,1,0.02037734645307093858122837543
0x43f515769f6076a4c2c8a82be1116285c58fbf87,23901896,1017,1,0.02033959320813583728325433491
0x4fa3500e3953bf92c43144496b4a9e28479536f5,37276642,1016.5,1,0.02032959340813183736325273495
0xd4bc999d33ad9410e720430deb5b617c83b5bf26,25602021,1016,1,0.02031959360812783744325113498
0x64584d6b44663a934578c12ee8cebeba6b097661,22850483,1015.86,1,0.02031679366412671746565068699
0x1e972f1db41b884f4548717f89f99ab6a6821b12,33250582,1015.542476599389,1,0.02031044332312131757364852703
0xd34cae922af1581930e3b50860c4125bb78416ca,23283129,1015.0089462358303,1,0.02029977292925802083958320834
0x79b6b251ba2ef724f30a6ad432df1aebbb4a3f0c,22851389,1013.9267,1,0.02027812843743125137497250055
0x3c7349f05f2439b348bec45513f15e04f78e812d,23655104,1013.75004,1,0.02027459530809383812323753525
0x0bacbee6260908c6535a83d8e8c21f19fb5093a2,31740604,1012.765256971205718686,1,0.02025490004142328590800183996
0x8bf46912296ece936d446f3448e383054100c482,35692020,1012.734096200590926269,1,0.02025427683847504902439951201
0x49564d2c57bc290b4be25072fd8c51f59a171c08,36676115,1012.087821464492552615,1,0.02024135160225780589618207636
0xc8977a2eaa23d10502eee63d36ad3825e1f149b6,36107042,1009.575802542114453098,1,0.02019111222859771710761784764
0x01fe7d2130dcbb47da8c3fa5f0caf41e033ce6cf,27667365,1009.5616607351694,1,0.02019082939811542569148617028
0x5f6158ee6b6e6820718517e3d82656428f36d069,22941856,1009.45,1,0.02018859622807543849123017540
0x39f92eae6a12dacdcc5b6704f28a09814adef6c4,23457120,1008.2388726375494,2,0.02016437416526768264634707306
0x16bd0c95cebc8419149794275a2bd49cccc4de3c,23870522,1008.16,1,0.02016279674406511869762604748
0xd8ffa7a18d6f6c9456e181cb9bd513092845115a,33838708,1008,1,0.02015959680806383872322553549
0xd44d18ce403e37366d954f9ab4c7b5313a1ac615,24154703,1007.95,1,0.02015859682806343873122537549
0x5384117e361b7ac12f0612cd759a5b3f09cc0855,23528581,1007.5985,1,0.02015156696866062678746425071
0xeb2937facb147d89d2d5cf4280fca6d1c0992f4d,23461848,1007,1,0.02013959720805583888322233555
0x07d4d0040a9af9457f512c64ffe066ec253ab57d,22851329,1006,1,0.02011959760804783904321913562
0x59a0563f0a89331f93375d5e657c695ec2602ed1,23075304,1006,1,0.02011959760804783904321913562
0x466e6e54312d5e31a8d9bc5ef167d383c933480f,26955303,1005.84195,1,0.02011643667126657466850662987
0x3d742c2d8de47d3f036a7324f7983113af09f32e,36914410,1005.284858872335244109,1,0.02010529507154527397670046599
0x318ffab960e0ed407af4f49b82ff49106ac4e0b0,22929871,1004.99,1,0.02009939801203975920481590368
0xfc2d6abb0d2ef7f13faa5b5cd300d7c3982a026f,23187800,1004.348593,1,0.02008657012859742805143897122
0xb347ae52220fd0935868f6df8dc8e4d21b78fb58,35627875,1004.123679997108168098,1,0.02008207195850299330209395812
0x53733a1d714a51ef5862bae076f4cf1b3a8f60e5,23557431,1003,1,0.02005959880802383952320953581
0x2466985518a60fd1a1d3eb66cd007474e943bd46,27978094,1002.6541804217239,1,0.02005268255478338233235335293
0xd5a538d65167e88638f33e2384666c36a135cd18,27695285,1002.25,1,0.02004459910801783964320713586
0x73b46525f4d914e4f5d436791a1024b07b50d49a,22872205,1002.009195,1,0.02003978310433791324173516530
0x017ab078517ddf80075be2d1d694c65319bc1295,30338830,1000.920792,1,0.02001801547969040619187616248
0x16055fae462333789cade2cfbcb0a280e5a271ff,23697043,1000.8249,1,0.02001609767804643907121857563
0xfecf95e0e499f956db8e7571fdf6d0fb3a6ce0ef,36367190,1000.559,1,0.02001077978440431191376172477
0x66708e1c268367d486d6933302e7d26f4eeca558,35978967,1000.25663139692187903,1,0.02000473253328777182516349673
0xac16fa1ba75fa3d15a221cef2a929028e93e80bd,35228517,1000.215537960856704638,1,0.02000391068100351402247955041
0x257d9c60a0e27a48f1d22671f215d1dc13a6ba6d,23442040,1000,1,0.01999960000799984000319993600
0xf3affff3f301d0e7b6e13e56b36cf79b2ffe0a80,24275609,1000,1,0.01999960000799984000319993600
0xdcdc66af1d6cb912720e8c4039323ba36dbd63c0,25964451,1000,1,0.01999960000799984000319993600
0x34e35ce485cc4bad13bf5083d1e53d8ad2d314cc,36003142,1000,1,0.01999960000799984000319993600
0x90f6a6278194ea642a8dc0f2c5d5319297e005c0,36135627,1000,1,0.01999960000799984000319993600
0xc7a2ff85314bfb7abbf1733aaccf045e4cfefcf7,37589341,1000,1,0.01999960000799984000319993600
0x610ac2b97c27bbfaeec39fd992cc5773e07f3991,34828488,999.21926500000000574,2,0.01998398562028759436291274175
0xcdeea6381830c5463e5ad4c0f512603a9c7433db,27343889,997.595,1,0.01995150096998060038799224016
0x0facee8223db50a56dd09bb5a470a9e6f12f1957,29000057,996.625,1,0.01993210135797284054318913622
0x248f60794359189aa0b6f8c636c0b2b13c091fd0,36861910,996.2,2,0.01992360152796944061118777624
0xbb1b2721811b971cd423424c610dcc137e04607e,36524447,994.7008,1,0.01989361812763744725105497890
0x1d5fc616c73cd2123fd5365a869f4d2df038c82c,33346799,992.516007597789529738,1,0.01984992315349272074034519310
0x727043863413cc39329d6e011ab6a26956e4ad10,24836144,992.136376,2,0.01984233067338653226935461291
0x66909626e9ffcc0028a21655b9f10fec4adad6df,23653932,991.75,3,0.01983460330793384132317353653
0xb0850f1274b640b13d78158fd8b2d89c3b93b495,36877911,990.370312,6,0.01980701009979800403991920162
0x9ee0da884ba5b17ca1154c8e10fe3c5f42bf17cc,36772157,990.000000000000000157,3,0.01979960400791984160630787384
